periode,user,n
1_Emergence,@cakpii,4
1_Emergence,@christjoe08,4
1_Emergence,@cindybondcindy,4
1_Emergence,@cingciricing,4
1_Emergence,@cunk__,4
1_Emergence,@demityang2an,4
1_Emergence,@denomustikaID,4
1_Emergence,@dewisulistyar,4
1_Emergence,@dhansirimau,4
1_Emergence,@dhenseptiawan,4
1_Emergence,@dhitogelinding,4
1_Emergence,@dickyoktav,4
1_Emergence,@diditsingarocka,4
1_Emergence,@dio_juventa,4
1_Emergence,@diobong,4
1_Emergence,@dnxctz,4
1_Emergence,@donnydahlan17,4
1_Emergence,@edo_avrilian,4
1_Emergence,@efenerr,4
1_Emergence,@eriksardiana,4
1_Emergence,@escoret,4
1_Emergence,@exbalardika,4
1_Emergence,@fahrisalam,4
1_Emergence,@faisholat,4
1_Emergence,@fanianiffah,4
1_Emergence,@fatyakresnawan,4
1_Emergence,@giewahyudi,4
1_Emergence,@grindvox,4
1_Emergence,@hendriarbiyanto,4
1_Emergence,@henriyy,4
1_Emergence,@ivanarkan,4
1_Emergence,@jhorendra,4
1_Emergence,@kembangmerak,4
1_Emergence,@kenlaksmi,4
1_Emergence,@kevndio,4
1_Emergence,@khumizh,4
1_Emergence,@komboriszm,4
1_Emergence,@leoni_dewi,4
1_Emergence,@lithamarialitha,4
1_Emergence,@magda_putri,4
1_Emergence,@mataramcasuals,4
1_Emergence,@mcberanakempat,4
1_Emergence,@mochafrizal_n,4
1_Emergence,@muhkadriz,4
1_Emergence,@mutanns,4
1_Emergence,@namakutyo,4
1_Emergence,@neoamroni,4
1_Emergence,@nimas_NiaNio,4
1_Emergence,@okkie_,4
1_Emergence,@panjihell,4
1_Emergence,@purbohapsoro,4
1_Emergence,@radarjogja,4
1_Emergence,@ridho_ind,4
1_Emergence,@rikoandreas,4
1_Emergence,@rinirooney8,4
1_Emergence,@sandokportibi,4
1_Emergence,@santos_bagus,4
1_Emergence,@satrioristanto,4
1_Emergence,@sennaorlando,4
1_Emergence,@sheilaon7,4
1_Emergence,@sisth4_hood,4
1_Emergence,@spjoko,4
1_Emergence,@suararaa,4
1_Emergence,@suaravinda,4
1_Emergence,@tevezfans_id,4
1_Emergence,@theParade5,4
1_Emergence,@theasganz02,4
1_Emergence,@toto_DCK,4
1_Emergence,@tqad_dradger,4
1_Emergence,@udiakbar,4
1_Emergence,@ugdsemarang,4
1_Emergence,@wawakzk,4
1_Emergence,@wawandkrn,4
1_Emergence,@wendybolon,4
1_Emergence,@weningwen,4
1_Emergence,@wisnu,4
1_Emergence,@yayaholic_17,4
1_Emergence,@yemimalabera,4
1_Emergence,@yolanda_evrico,4
1_Emergence,@yosuaapratama,4
1_Emergence,@youtube,4
1_Emergence,@yudilistyo,4
2_Coalescence,@ARSarsyad,4
2_Coalescence,@Agustinus_osd,4
2_Coalescence,@AlfianY2J,4
2_Coalescence,@Alfian_Dimz,4
2_Coalescence,@ArfianRega,4
2_Coalescence,@Arifnaqsains,4
2_Coalescence,@BayuJatiW,4
2_Coalescence,@BimaAgastiya,4
2_Coalescence,@BonoSony,4
2_Coalescence,@Bryan_sinnatra,4
2_Coalescence,@CamilliaSTyas,4
2_Coalescence,@Crs_tiant,4
2_Coalescence,@Dirtiananda,4
2_Coalescence,@Donald_Bebek13,4
2_Coalescence,@Frieskaaaaaaaaa,4
2_Coalescence,@Gilang_Adi91,4
2_Coalescence,@JogjaMinded,4
2_Coalescence,@JogjaOraDidol,4
2_Coalescence,@KedaiBukuJenny,4
2_Coalescence,@LatifaSaja,4
2_Coalescence,@LeviniaP,4
2_Coalescence,@MAYAPALA,4
2_Coalescence,@M_FarrasAbyan,4
2_Coalescence,@NorthKendeng,4
2_Coalescence,@PAFProduction,4
2_Coalescence,@Pak_Besar,4
2_Coalescence,@Rizki_JuniE,4
2_Coalescence,@RizqiAmstrong,4
2_Coalescence,@Uus_Kus2,4
2_Coalescence,@VianBejo2,4
2_Coalescence,@WS_Alwy,4
2_Coalescence,@WVLV,4
2_Coalescence,@YhanuSuryo,4
2_Coalescence,@_galihakbar,4
2_Coalescence,@acoymubyarto,4
2_Coalescence,@aissutanyunan,4
2_Coalescence,@alfiandimazzz,4
2_Coalescence,@anggitbahar,4
2_Coalescence,@ariefkyano,4
2_Coalescence,@azis_af,4
2_Coalescence,@bachtiarwahyu,4
2_Coalescence,@biruhitamku_,4
2_Coalescence,@chandracahya_,4
2_Coalescence,@ekobolobolo,4
2_Coalescence,@enogentho,4
2_Coalescence,@ffanto_ID,4
2_Coalescence,@freda_ridwan,4
2_Coalescence,@gendovara,4
2_Coalescence,@geshsand,4
2_Coalescence,@gilang_restuaji,4
2_Coalescence,@gothed,4
2_Coalescence,@hanungsoekamti_,4
2_Coalescence,@irhabpap31,4
2_Coalescence,@irmaz_su,4
2_Coalescence,@keJogja,4
2_Coalescence,@m2mx_su,4
2_Coalescence,@moshpito,4
2_Coalescence,@perdhanaapri,4
2_Coalescence,@ridwankamil,4
2_Coalescence,@rinirooney8,4
2_Coalescence,@sar_djoe,4
2_Coalescence,@shintajakal,4
2_Coalescence,@tioamatir,4
2_Coalescence,@utamidinyy,4
2_Coalescence,@votarrock,4
2_Coalescence,@wildanprastyo,4
2_Coalescence,@xBENJUTx,4
2_Coalescence,@yulita_tha,4
3_Bureaucratization,@Amim_Rico,4
3_Bureaucratization,@AnggaSewang,4
3_Bureaucratization,@ArieWiagung,4
3_Bureaucratization,@AriefSetyanto,4
3_Bureaucratization,@Aryabukanwiguna,4
3_Bureaucratization,@BagonkBilly_,4
3_Bureaucratization,@Candra_Ash,4
3_Bureaucratization,@DamarBomzz,4
3_Bureaucratization,@ErrorNamed,4
3_Bureaucratization,@GICSManagement,4
3_Bureaucratization,@GansSubekti,4
3_Bureaucratization,@Hanna_JKT48,4
3_Bureaucratization,@Iim_Manshur,4
3_Bureaucratization,@Jecovox,4
3_Bureaucratization,@KamtisBarKotYk,4
3_Bureaucratization,@Lezzano,4
3_Bureaucratization,@M_GraceJKT48,4
3_Bureaucratization,@Metro_Realitas,4
3_Bureaucratization,@NajwaShihab,4
3_Bureaucratization,@PrasetyOgung,4
3_Bureaucratization,@ROSERUITCLOTH,4
3_Bureaucratization,@R_YukkaJKT48,4
3_Bureaucratization,@RumbleRoyaleYK,4
3_Bureaucratization,@SDpunkrock,4
3_Bureaucratization,@S_AngelJKT48,4
3_Bureaucratization,@S_NadseJKT48,4
3_Bureaucratization,@Sasono_Outsider,4
3_Bureaucratization,@SuhendraOkta,4
3_Bureaucratization,@TRANEX_BM,4
3_Bureaucratization,@Vankastic_Jogja,4
3_Bureaucratization,@YWisnuPrasetyo,4
3_Bureaucratization,@ZulfaLova_,4
3_Bureaucratization,@_AlfianRudianto,4
3_Bureaucratization,@_RiX_21_,4
3_Bureaucratization,@_angga787,4
3_Bureaucratization,@_king_official,4
3_Bureaucratization,@ardhykurniawan8,4
3_Bureaucratization,@argalol,4
3_Bureaucratization,@baliekarock,4
3_Bureaucratization,@berbaginasi_DIY,4
3_Bureaucratization,@faishalfais,4
3_Bureaucratization,@goddril,4
3_Bureaucratization,@hanexbrandals,4
3_Bureaucratization,@ini_jateng,4
3_Bureaucratization,@jjgfans,4
3_Bureaucratization,@kanal_kpk,4
3_Bureaucratization,@kawandasawolu,4
3_Bureaucratization,@leosigit_,4
3_Bureaucratization,@lpmprofesi,4
3_Bureaucratization,@melmelet,4
3_Bureaucratization,@mynameis_amir,4
3_Bureaucratization,@officialJKT48,4
3_Bureaucratization,@reyhanedvian25,4
3_Bureaucratization,@sekaSAKA,4
3_Bureaucratization,@shaniaJKT48,4
3_Bureaucratization,@starjogja,4
3_Bureaucratization,@tiketpesawatBPN,4
3_Bureaucratization,@triyudantoo,4
3_Bureaucratization,@wedangan,4
3_Bureaucratization,@yudimuhadi,4
4_Decline,@JDA_SG_PAG,4
4_Decline,@Jogja24Jam,4
4_Decline,@MataNajwa,4
4_Decline,@SID_Official,4
4_Decline,@Zhainurri,4
4_Decline,@akunisharizki,4
4_Decline,@bayuagni12,4
4_Decline,@bonaventura161,4
4_Decline,@danial_hid,4
4_Decline,@indrasane,4
4_Decline,@kratonjogja,4
4_Decline,@maulana_desert,4
4_Decline,@petanielegan,4
4_Decline,@sigit_jegrig,4
4_Decline,@vikkyfirman13,4
4_Decline,@xRMBLx,4
4_Decline,@yogizulfadhli,4
1_Emergence,@008AryaTAMPAN,3
1_Emergence,@7U54N,3
1_Emergence,@8BallRAP,3
1_Emergence,@9weend_,3
1_Emergence,@ABPrass,3
1_Emergence,@AdityaDithya,3
1_Emergence,@AfiatAnang,3
1_Emergence,@AisyahHilal,3
1_Emergence,@AjengArdiyanto,3
1_Emergence,@AldinoIsnen,3
1_Emergence,@Alex_OSD_,3
1_Emergence,@Anggoroptr,3
1_Emergence,@ArdhanyWidii,3
1_Emergence,@Ardhiansyah_Yk,3
1_Emergence,@Arnando_Firhan,3
1_Emergence,@BNRINK,3
1_Emergence,@BatikCity_OSD,3
1_Emergence,@BeraniKotor,3
1_Emergence,@BowoPrisoner,3
1_Emergence,@BsTrd_,3
1_Emergence,@ChandraBoy_A,3
1_Emergence,@CittaTresnati,3
1_Emergence,@DimazKusuma_,3
1_Emergence,@DioMeiPamungkas,3
1_Emergence,@Dippo_Atmadja,3
1_Emergence,@DjongAtmajaya,3
1_Emergence,@Dolidblank,3
1_Emergence,@EnggarOfficial,3
1_Emergence,@FadhilZulfi,3
1_Emergence,@Fadlipriadi,3
1_Emergence,@Fandy_BA,3
1_Emergence,@Farit_Sinatra,3
1_Emergence,@GANSFAMM016,3
1_Emergence,@GBagasKa,3
1_Emergence,@GadingGandos,3
1_Emergence,@GanjarAT,3
1_Emergence,@GilaangIbnu,3
1_Emergence,@GodeanNgepit,3
1_Emergence,@GueTanyaYuk,3
1_Emergence,@HadiPoerbo,3
1_Emergence,@Harrizwans1991,3
1_Emergence,@Hendra_Laksana,3
1_Emergence,@IzaFachri,3
1_Emergence,@JancukersINA,3
1_Emergence,@JulianWidya,3
1_Emergence,@JxUxNxO,3
1_Emergence,@KM0Jogja,3
1_Emergence,@Korlantas,3
1_Emergence,@LestaOdhong,3
1_Emergence,@LordRio82,3
1_Emergence,@MadiunBersuara,3
1_Emergence,@MalickFirdaus,3
1_Emergence,@MartoArt,3
1_Emergence,@Mbalapan_Ngepit,3
1_Emergence,@MithaAyuP_,3
1_Emergence,@Moose_Icank,3
1_Emergence,@MrDaniago13,3
1_Emergence,@Muadzandika10,3
1_Emergence,@Mufqi_rafif,3
1_Emergence,@MuhIrfanH,3
1_Emergence,@MuhammadFerian_,3
1_Emergence,@MuhammadxWahyu,3
1_Emergence,@NYK_Guns,3
1_Emergence,@NdaRockz,3
1_Emergence,@Nenk_Thypoona,3
1_Emergence,@NicolasGalangID,3
1_Emergence,@PiePrasaanmu,3
1_Emergence,@PrimaBagus31,3
1_Emergence,@Pusokoseto,3
1_Emergence,@RMF_ASAD,3
1_Emergence,@Rave9_,3
1_Emergence,@RetaWidyaning,3
1_Emergence,@RicoEKurniawan,3
1_Emergence,@RizkyIrwanWahyu,3
1_Emergence,@SMPNpatbelasYk,3
1_Emergence,@SPJoko,3
1_Emergence,@Serrum_,3
1_Emergence,@Shirolupat,3
1_Emergence,@TalchaSultanik,3
1_Emergence,@Tarapehazet,3
1_Emergence,@Vaai_,3
1_Emergence,@ViniVdVici,3
1_Emergence,@WALHI_Jogja,3
1_Emergence,@Yahoo_ID,3
1_Emergence,@YaniSamodra,3
1_Emergence,@Zanipamungkas,3
1_Emergence,@_ZaniOSD,3
1_Emergence,@aansudrajat,3
1_Emergence,@abie_osd,3
1_Emergence,@adeliamurti,3
1_Emergence,@adyapakace,3
1_Emergence,@agathafenii,3
1_Emergence,@agungcunks,3
1_Emergence,@ahda_azka,3
1_Emergence,@aik_arif,3
1_Emergence,@akbarsadarpo,3
1_Emergence,@alesadewi,3
1_Emergence,@alfianfirmansy,3
1_Emergence,@andey24,3
1_Emergence,@andidjogja,3
1_Emergence,@anisaafr,3
1_Emergence,@anisamula,3
1_Emergence,@annas_yingan,3
1_Emergence,@aragembell,3
1_Emergence,@arifnovianto92,3
1_Emergence,@arix_,3
1_Emergence,@atnantawibowo,3
1_Emergence,@ayualiffia,3
1_Emergence,@azizradzh,3
1_Emergence,@baliekarock,3
1_Emergence,@bandidosYK,3
1_Emergence,@bethodeus,3
1_Emergence,@bonjil_,3
1_Emergence,@buayabuas,3
1_Emergence,@budhyy_s,3
1_Emergence,@camaricaa,3
1_Emergence,@cholisgosong,3
1_Emergence,@cuma_uny,3
1_Emergence,@dan3lz,3
1_Emergence,@delgadogado,3
1_Emergence,@dellalisna,3
1_Emergence,@deni_ntzr,3
1_Emergence,@dessydnnswr,3
1_Emergence,@detikhot,3
1_Emergence,@dewo_suryo,3
1_Emergence,@dheztylaras,3
1_Emergence,@didikardiER,3
1_Emergence,@diding_anjsmara,3
1_Emergence,@diditjogja,3
1_Emergence,@dizahehe,3
1_Emergence,@donyadhika,3
1_Emergence,@eky66_rizky,3
1_Emergence,@fasiiha,3
1_Emergence,@fathurnuwun,3
1_Emergence,@fatikarani_,3
1_Emergence,@fawkyouribel,3
1_Emergence,@felixjio,3
1_Emergence,@firmanfg,3
1_Emergence,@fitrianhayati,3
1_Emergence,@galihgun,3
1_Emergence,@gin_harja,3
1_Emergence,@gothed,3
1_Emergence,@hanifiarahma,3
1_Emergence,@haristahayu41,3
1_Emergence,@harizaka,3
1_Emergence,@harunmots,3
1_Emergence,@hendra_arief,3
1_Emergence,@hendyhillbilly,3
1_Emergence,@hernannesta,3
1_Emergence,@hoam_,3
1_Emergence,@igwanprima,3
1_Emergence,@iniwukirsari,3
1_Emergence,@ipin_progress,3
1_Emergence,@jainal_arifin_,3
1_Emergence,@joedanarko,3
1_Emergence,@joeyakarta,3
1_Emergence,@jokowi_do2,3
1_Emergence,@jtsphb,3
1_Emergence,@juliolorosukmo,3
1_Emergence,@kaskuseRYe,3
1_Emergence,@kayuka,3
1_Emergence,@keysen_,3
1_Emergence,@knockdown_YK,3
1_Emergence,@kodox_wrong,3
1_Emergence,@kranakirana,3
1_Emergence,@krizno88,3
1_Emergence,@lordLordRio82,3
1_Emergence,@lovejogja,3
1_Emergence,@ludvichristian2,3
1_Emergence,@lusiatyas,3
1_Emergence,@margareth_maura,3
1_Emergence,@marrylandsport,3
1_Emergence,@masCUCUT,3
1_Emergence,@maz_bayz,3
1_Emergence,@muhimuzakki,3
1_Emergence,@ndesopetualang,3
1_Emergence,@ndhaherlyn666,3
1_Emergence,@nicokurniawan13,3
1_Emergence,@nimaskurnia_,3
1_Emergence,@nona_nella,3
1_Emergence,@notesdina,3
1_Emergence,@nuriXsaputra,3
1_Emergence,@nurulnops,3
1_Emergence,@ofie_wahyudi,3
1_Emergence,@ohmasgoff,3
1_Emergence,@pintakariwa,3
1_Emergence,@prisaeolin,3
1_Emergence,@pss_lajellan03,3
1_Emergence,@putrioniel,3
1_Emergence,@radhimafazi,3
1_Emergence,@rakasatriya_,3
1_Emergence,@rakhmadhanif,3
1_Emergence,@ranggadsyptr,3
1_Emergence,@rezadeani,3
1_Emergence,@rfaytryh,3
1_Emergence,@ridwancuk,3
1_Emergence,@riyankuncung,3
1_Emergence,@rizkaindry,3
1_Emergence,@rocket_rockers,3
1_Emergence,@romoarif,3
1_Emergence,@rudics,3
1_Emergence,@saneskohero,3
1_Emergence,@sejenistomat,3
1_Emergence,@setyakie,3
1_Emergence,@shaggydogjogja,3
1_Emergence,@shandsome_,3
1_Emergence,@stevanusjurid,3
1_Emergence,@suluhpamuji,3
1_Emergence,@tamatorii,3
1_Emergence,@tika_thatta,3
1_Emergence,@tjoekelpe,3
1_Emergence,@tomowidayat,3
1_Emergence,@underover90,3
1_Emergence,@upin_dSinatra,3
1_Emergence,@wahyudwiyoga1,3
1_Emergence,@when_drawan,3
1_Emergence,@whieew,3
1_Emergence,@windaarst,3
1_Emergence,@wiwinwfy,3
1_Emergence,@wliardesiwi,3
1_Emergence,@xCNDx,3
1_Emergence,@xRZLx,3
1_Emergence,@yogahadips,3
1_Emergence,@yoogismemed,3
1_Emergence,@yudhapramudita,3
1_Emergence,@yulianopi,3
1_Emergence,@zahiid_,3
2_Coalescence,@Abdhy_mertha,3
2_Coalescence,@AchmadKur19,3
2_Coalescence,@AnggrelikaPK,3
2_Coalescence,@ArfanTDR,3
2_Coalescence,@Benny_sapoetra8,3
2_Coalescence,@Cengkarux,3
2_Coalescence,@ChandraAY,3
2_Coalescence,@CyrillusCyus,3
2_Coalescence,@DR_dhani,3
2_Coalescence,@DearySulaiman,3
2_Coalescence,@Doroteus_DR,3
2_Coalescence,@Elvan1976,3
2_Coalescence,@Emhaell,3
2_Coalescence,@FHAROCK,3
2_Coalescence,@GerryHutapea,3
2_Coalescence,@GoeboexCoffee,3
2_Coalescence,@Gombet_sktpunk,3
2_Coalescence,@Harian_Jogja,3
2_Coalescence,@Hayyu_Adjix,3
2_Coalescence,@HermanApriyanto,3
2_Coalescence,@Ipinpsycho13,3
2_Coalescence,@Iska_Fcabrini,3
2_Coalescence,@IyasTius,3
2_Coalescence,@JogjaStudent,3
2_Coalescence,@JonHuda,3
2_Coalescence,@KenLarasatii,3
2_Coalescence,@LEJ_OWAH,3
2_Coalescence,@LukyAntoryo,3
2_Coalescence,@MONEVrock,3
2_Coalescence,@M_furq,3
2_Coalescence,@Mikaelalfa,3
2_Coalescence,@Mr_Peacee,3
2_Coalescence,@MurtyArmin,3
2_Coalescence,@Pradnand,3
2_Coalescence,@Pusokoseto,3
2_Coalescence,@Rais_Widiyanto,3
2_Coalescence,@RatnaSMW,3
2_Coalescence,@Rennityo,3
2_Coalescence,@Roby_AvA,3
2_Coalescence,@RumbleRoyaleYK,3
2_Coalescence,@Stakof,3
2_Coalescence,@SyambudiRahmad,3
2_Coalescence,@Teyenk_CRSN,3
2_Coalescence,@Wisnuwardnaa,3
2_Coalescence,@YogyaIstimewa,3
2_Coalescence,@YulkhanManying,3
2_Coalescence,@YusufDiningrat,3
2_Coalescence,@aditherehere,3
2_Coalescence,@adul_shine,3
2_Coalescence,@aelhaqqi28,3
2_Coalescence,@affandibar_,3
2_Coalescence,@aldithebilly,3
2_Coalescence,@alitpriyo_,3
2_Coalescence,@anangYudian,3
2_Coalescence,@aryacokronegoro,3
2_Coalescence,@ayasotnan,3
2_Coalescence,@azamfarauky,3
2_Coalescence,@badruzswedish,3
2_Coalescence,@bagaswara_rr,3
2_Coalescence,@bayu_leak,3
2_Coalescence,@beginu,3
2_Coalescence,@bekicooooot,3
2_Coalescence,@bennybekool,3
2_Coalescence,@beritajogjacoid,3
2_Coalescence,@boedd,3
2_Coalescence,@bolenggoleng,3
2_Coalescence,@briliandaimam,3
2_Coalescence,@cahya_satria,3
2_Coalescence,@cangkemmutypo,3
2_Coalescence,@ceponill,3
2_Coalescence,@cukilmaut,3
2_Coalescence,@danielwidhi,3
2_Coalescence,@danurpramudita,3
2_Coalescence,@davynuruzzaman,3
2_Coalescence,@dilosastro,3
2_Coalescence,@el_kampretto,3
2_Coalescence,@elfamous_,3
2_Coalescence,@fakhrirezaa,3
2_Coalescence,@fatikarani_,3
2_Coalescence,@fawazisme,3
2_Coalescence,@febriart,3
2_Coalescence,@ferry_hoiz,3
2_Coalescence,@galihpurnomo,3
2_Coalescence,@iconz16,3
2_Coalescence,@iluk_baa,3
2_Coalescence,@indraabip,3
2_Coalescence,@infosenijogja,3
2_Coalescence,@ininandar,3
2_Coalescence,@iqbalrekarupa,3
2_Coalescence,@joebox_evl,3
2_Coalescence,@justdhedhek,3
2_Coalescence,@keziagrecia,3
2_Coalescence,@khairunisaSM,3
2_Coalescence,@kompascom,3
2_Coalescence,@ludvichristian2,3
2_Coalescence,@mardokz,3
2_Coalescence,@masaqin,3
2_Coalescence,@meiisoetono,3
2_Coalescence,@mhmadsidiq,3
2_Coalescence,@michaelrego_,3
2_Coalescence,@muhammadsumari1,3
2_Coalescence,@nabilahJKT48,3
2_Coalescence,@nitta_angel,3
2_Coalescence,@okkie_,3
2_Coalescence,@okyrn,3
2_Coalescence,@patriciusbry,3
2_Coalescence,@pramesvari,3
2_Coalescence,@purnamaghany,3
2_Coalescence,@radhimafazi,3
2_Coalescence,@ridwanska_,3
2_Coalescence,@rizalfelani,3
2_Coalescence,@rizkihk_,3
2_Coalescence,@roni_osd,3
2_Coalescence,@rotra,3
2_Coalescence,@sadega_riska,3
2_Coalescence,@shanlido,3
2_Coalescence,@taufikismail,3
2_Coalescence,@taufiqtriyoga,3
2_Coalescence,@ugengmubeng,3
2_Coalescence,@vvrrohh,3
2_Coalescence,@yoshinta14,3
2_Coalescence,@yulikus,3
3_Bureaucratization,@8rianna_,3
3_Bureaucratization,@APKCOLLECTIONS,3
3_Bureaucratization,@ARYOSD_13,3
3_Bureaucratization,@Agustinus_osd,3
3_Bureaucratization,@Alex_OSD_,3
3_Bureaucratization,@AlissaWahid,3
3_Bureaucratization,@Asuaku,3
3_Bureaucratization,@Ayen_JKT48,3
3_Bureaucratization,@BedaFamiglia,3
3_Bureaucratization,@BelajarEvent,3
3_Bureaucratization,@Bgz_ovd,3
3_Bureaucratization,@Cho_streetcore,3
3_Bureaucratization,@DJIBRIELDAY,3
3_Bureaucratization,@Della_JKT48,3
3_Bureaucratization,@DetikJokowi,3
3_Bureaucratization,@Dhevid_T,3
3_Bureaucratization,@Fadil_rumble,3
3_Bureaucratization,@Fatah_12,3
3_Bureaucratization,@FitriArryani,3
3_Bureaucratization,@GILANGSP,3
3_Bureaucratization,@GoldVoice_Bali,3
3_Bureaucratization,@Haaa_syim,3
3_Bureaucratization,@Haisa_HS,3
3_Bureaucratization,@HarukaN_JKT48,3
3_Bureaucratization,@IndonesianNow,3
3_Bureaucratization,@Issuu,3
3_Bureaucratization,@JKT48FC,3
3_Bureaucratization,@JKT48JOGJAGIRL,3
3_Bureaucratization,@JKTwister,3
3_Bureaucratization,@JujurBarengan,3
3_Bureaucratization,@KUDABESIHC,3
3_Bureaucratization,@KacaLuthfi,3
3_Bureaucratization,@KratonJogja_,3
3_Bureaucratization,@LeoTanjung,3
3_Bureaucratization,@NabilaholicBdg,3
3_Bureaucratization,@Nadila_JKT48,3
3_Bureaucratization,@Nuna_ani,3
3_Bureaucratization,@Okky_arganata,3
3_Bureaucratization,@P_FarinJKT48,3
3_Bureaucratization,@Promosi_Indie,3
3_Bureaucratization,@QuickEvent,3
3_Bureaucratization,@R_AninJKT48,3
3_Bureaucratization,@Riery_Anggita,3
3_Bureaucratization,@Rinaprafi,3
3_Bureaucratization,@Rio_Ramabaskara,3
3_Bureaucratization,@RizkyReza182,3
3_Bureaucratization,@ShaniaJKT48FC,3
3_Bureaucratization,@ShowcaseEvent,3
3_Bureaucratization,@Sihadi_Ningrat,3
3_Bureaucratization,@SyahrulSun,3
3_Bureaucratization,@Syahrul_Jrx,3
3_Bureaucratization,@TickleHotel,3
3_Bureaucratization,@UsagiSquadPKL,3
3_Bureaucratization,@Yohanesyodi,3
3_Bureaucratization,@YulkhanManying,3
3_Bureaucratization,@Yunanda_SP,3
3_Bureaucratization,@abie_osd,3
3_Bureaucratization,@adrianizulivan,3
3_Bureaucratization,@adribudidarma,3
3_Bureaucratization,@afin027,3
3_Bureaucratization,@agneschintami,3
3_Bureaucratization,@ariefsoekamti6,3
3_Bureaucratization,@bocahe_lurah,3
3_Bureaucratization,@bonaventura161,3
3_Bureaucratization,@cacingRSD,3
3_Bureaucratization,@candrarock,3
3_Bureaucratization,@christjoe08,3
3_Bureaucratization,@dianparamita,3
3_Bureaucratization,@dodo_2607,3
3_Bureaucratization,@erixsoekamti,3
3_Bureaucratization,@eza223,3
3_Bureaucratization,@faiss_aja,3
3_Bureaucratization,@foto_jogja,3
3_Bureaucratization,@gabyJKT48,3
3_Bureaucratization,@gendovara,3
3_Bureaucratization,@gurupetruk,3
3_Bureaucratization,@heiagil,3
3_Bureaucratization,@herbivorous420,3
3_Bureaucratization,@hermansaksono,3
3_Bureaucratization,@horokkokok,3
3_Bureaucratization,@ikhsannurhuda08,3
3_Bureaucratization,@isnu,3
3_Bureaucratization,@jcvanJKT48,3
3_Bureaucratization,@jo_rizki,3
3_Bureaucratization,@jogja_uncover,3
3_Bureaucratization,@kammijogja,3
3_Bureaucratization,@karmidarisa,3
3_Bureaucratization,@kaskus,3
3_Bureaucratization,@keJogja,3
3_Bureaucratization,@lerinarin,3
3_Bureaucratization,@madeindraaa,3
3_Bureaucratization,@maharsii,3
3_Bureaucratization,@milenia_tintin,3
3_Bureaucratization,@moddiealdieano,3
3_Bureaucratization,@muniier,3
3_Bureaucratization,@notakindboy,3
3_Bureaucratization,@pandhuDN,3
3_Bureaucratization,@polkadot33_,3
3_Bureaucratization,@ppsmb_palapa,3
3_Bureaucratization,@radet_zack,3
3_Bureaucratization,@rullyap,3
3_Bureaucratization,@ryANCUK1,3
3_Bureaucratization,@seftianhari,3
3_Bureaucratization,@si_choe,3
3_Bureaucratization,@singyikohan,3
3_Bureaucratization,@swaragamafm,3
3_Bureaucratization,@teamgabyYKC,3
3_Bureaucratization,@underover90,3
3_Bureaucratization,@viktoodhy,3
3_Bureaucratization,@visualsevent,3
3_Bureaucratization,@vivianjulia96,3
4_Decline,@Abror_Anarchy,3
4_Decline,@Akedong,3
4_Decline,@AlviandSoekamty,3
4_Decline,@ApartemenUttara,3
4_Decline,@ArchiveJogja,3
4_Decline,@ChangeOrg_ID,3
4_Decline,@HPramono10,3
4_Decline,@Harian_Jogja,3
4_Decline,@JogjaMedia,3
4_Decline,@JogjaToday,3
4_Decline,@KompasTV,3
4_Decline,@OSDsinatras13,3
4_Decline,@PM_GK17,3
4_Decline,@Pamungkas_punk,3
4_Decline,@Ternoda_,3
4_Decline,@Ubed_AUN,3
4_Decline,@Yol_Nyol,3
4_Decline,@YouTube,3
4_Decline,@_viaan,3
4_Decline,@alaikazizi,3
4_Decline,@anastasia_kiki,3
4_Decline,@fajar13__,3
4_Decline,@gendovara,3
4_Decline,@gurupetruk,3
4_Decline,@hanexbrandals,3
4_Decline,@hendrapanic,3
4_Decline,@kanal_kpk,3
4_Decline,@ketjilbergerak,3
4_Decline,@kiki_R95,3
4_Decline,@krisna17revolt,3
4_Decline,@nugroho_jx,3
4_Decline,@ombudsmanridiy,3
4_Decline,@pasagmerapi,3
4_Decline,@pradnyaku,3
4_Decline,@purap_rhuzny,3
4_Decline,@radittyanto,3
4_Decline,@tamanbuayabc,3
4_Decline,@tempodotco,3
4_Decline,@watchdoc_ID,3
1_Emergence,@4GRI,2
1_Emergence,@9_Igun,2
1_Emergence,@@JogjaOraDidol,2
1_Emergence,@AAyvningtyas,2
1_Emergence,@ADRX08,2
1_Emergence,@ARaghutama,2
1_Emergence,@ASK_moko,2
1_Emergence,@AbelPutraUtama,2
1_Emergence,@AbyAjis_,2
1_Emergence,@Adhityaaap_,2
1_Emergence,@Aditya_P_Utama,2
1_Emergence,@AdjieXfriendz,2
1_Emergence,@AdnanDKusuma,2
1_Emergence,@Aft_Coffee,2
1_Emergence,@AjicCandra,2
1_Emergence,@AlDenzoART,2
1_Emergence,@Amanda_Widodo,2
1_Emergence,@AmirAtmaja,2
1_Emergence,@AnakKampungBali,2
1_Emergence,@Anggadesyk,2
1_Emergence,@Anggit_baw,2
1_Emergence,@AnggitoWi,2
1_Emergence,@ArRosyid68,2
1_Emergence,@ArdianAften,2
1_Emergence,@ArifAlnesta,2
1_Emergence,@AriskaNurama,2
1_Emergence,@Arnodms,2
1_Emergence,@Arsnanda,2
1_Emergence,@Asnawi__13,2
1_Emergence,@AstonMei,2
1_Emergence,@Baliekarock,2
1_Emergence,@Baztkill,2
1_Emergence,@Bintang_APR,2
